户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途
2室1厅,中楼层/共31层,115.25平米,平层/精装,1599.0,凤凰城三期,朝阳,南,有,2021年06月13日 ,普通住宅 
2室1厅,中楼层/共27层,127.67平米,平层/其他,845.0,东区国际,朝阳,南北,有,2021年06月02日 ,普通住宅 
2室1厅,中楼层/共7层,87.79平米,平层/简装,330.0,双桥小区,朝阳,南北,无,2021年06月01日 ,普通住宅 
2室2厅,高楼层/共16层,121.44平米,复式/简装,1080.0,芍药居北里,朝阳,南北,有,2021年06月01日 ,普通住宅 
2室1厅,中楼层/共27层,85.72平米,平层/精装,273.0,奥北南区,朝阳,南,有,2021年05月23日 ,公寓 
2室2厅,中楼层/共12层,124.11平米,平层/精装,950.0,怡景园,朝阳,西,有,2021年05月20日 ,普通住宅 
2室1厅,中楼层/共20层,112.81平米,复式/精装,459.0,水郡长安,朝阳,北,有,2021年04月15日 ,普通住宅 
2室1厅,中楼层/共11层,129平米,复式/精装,860.0,朝外MEN,朝阳,南北,有,2021年04月13日 ,公寓 
2室2厅,高楼层/共6层,85.67平米,复式/精装,705.0,育慧里二区,朝阳,南北,无,2021年03月31日 ,普通住宅 
2室1厅,低楼层/共24层,116.4平米,平层/精装,789.0,圣馨大地,朝阳,东,有,2021年03月29日 ,普通住宅 
3室1厅,中楼层/共35层,190.02平米,平层/精装,1130.0,纽约豪园,朝阳,东北西北,有,2021年10月27日 ,公寓 
3室1厅,低楼层/共18层,71.82平米,平层/精装,438.0,松榆里,朝阳,东南北,有,2021年10月27日 ,普通住宅 
3室1厅,低楼层/共20层,76.01平米,平层/简装,410.0,道家园,朝阳,东南北,有,2021年10月27日 ,普通住宅 
3室1厅,低楼层/共30层,143.08平米,平层/精装,889.0,万达广场公寓,朝阳,东南,有,2021年10月19日 ,公寓 
3室2厅,低楼层/共23层,159.64平米,平层/精装,1356.0,华贸公寓,朝阳,南北,有,2021年10月14日 ,普通住宅 
3室1厅,低楼层/共20层,112.75平米,平层/精装,420.0,旭辉奥都,朝阳,东南,有,2021年09月22日 ,公寓 
3室1厅,低楼层/共20层,112.75平米,平层/精装,420.0,旭辉奥都,朝阳,东南,有,2021年09月22日 ,公寓 
3室2厅,高楼层/共7层,88.63平米,复式/精装,398.0,福怡苑,朝阳,东西,无,2021年09月21日 ,普通住宅 
3室1厅,低楼层/共18层,77.43平米,平层/毛坯,412.0,双龙南里,朝阳,南北,有,2021年09月08日 ,普通住宅 
3室2厅,高楼层/共29层,265.77平米,平层/精装,2260.0,世贸国际公寓,朝阳,南北,有,2021年07月28日 ,公寓 
3室1厅,低楼层/共14层,116.69平米,平层/精装,440.0,温泉东里,朝阳,南北,有,2021年03月04日 ,普通住宅 
1室1厅,中楼层/共11层,43.28平米,平层/精装,286.0,苹果派,朝阳,北,有,2021年11月28日 ,普通住宅 
1室1厅,高楼层/共18层,43.57平米,平层/精装,335.0,团结湖北三条,朝阳,南,有,2021年11月28日 ,普通住宅 
1室0厅,高楼层/共18层,42.64平米,平层/精装,232.0,弘善家园,朝阳,南,有,2021年11月26日 ,普通住宅 
1室1厅,中楼层/共20层,45.43平米,平层/简装,230.0,潘家园小区,朝阳,南,有,2021年11月26日 ,普通住宅 
1室1厅,中楼层/共20层,57.99平米,平层/精装,506.0,青年汇佳园,朝阳,东,有,2021年11月26日 ,普通住宅 
1室1厅,低楼层/共6层,48.1平米,平层/精装,346.0,朝阳公园西里北区,朝阳,南北,无,2021年11月26日 ,普通住宅 
1室1厅,低楼层/共18层,83.47平米,平层/精装,620.0,望京西园三区,朝阳,西南,有,2021年11月25日 ,普通住宅 
1室1厅,中楼层/共20层,72.3平米,平层/精装,688.0,丽都壹号,朝阳,南,有,2021年11月23日 ,普通住宅 
1室0厅,中楼层/共14层,44.68平米,平层/简装,289.0,点击未来,朝阳,西北,有,2021年11月22日 ,普通住宅 
4室1厅,中楼层/共11层,160.97平米,平层/精装,950.0,北京青年城,朝阳,南西北,有,2021年11月22日 ,普通住宅 
1室1厅,顶层/共6层,44.09平米,平层/简装,227.0,花园闸小区,朝阳,南,无,2021年11月22日 ,普通住宅 
1室1厅,中楼层/共6层,30.35平米,平层/精装,225.0,垂杨柳南里,朝阳,南,无,2021年11月20日 ,普通住宅 
1室1厅,中楼层/共20层,56.91平米,暂无数据/精装,295.0,MASTER领域,朝阳,南西南,有,2021年11月20日 ,公寓 
1室1厅,中楼层/共18层,51.03平米,平层/简装,285.0,花园闸小区,朝阳,西南,有,2021年11月20日 ,普通住宅 
1室0厅,中楼层/共25层,43.31平米,平层/精装,268.0,弘善家园,朝阳,南,有,2021年11月20日 ,普通住宅 
1室1厅,高楼层/共27层,87.36平米,平层/精装,730.0,东方瑞景,朝阳,东,有,2021年11月20日 ,普通住宅 
1室1厅,低楼层/共6层,36.3平米,平层/简装,245.0,甜水园东里,朝阳,东南,无,2021年11月19日 ,普通住宅 
1室1厅,中楼层/共6层,58.4平米,平层/简装,306.0,双惠小区,朝阳,东西,无,2021年11月18日 ,普通住宅 
1室1厅,底层/共6层,45.4平米,平层/精装,287.0,磨房北里,朝阳,南北,无,2021年11月18日 ,普通住宅 
1室1厅,顶层/共6层,57.1平米,复式/精装,280.0,建东苑,朝阳,南北,无,2021年11月18日 ,普通住宅 
1室1厅,低楼层/共15层,46.39平米,平层/精装,325.0,后现代城B区,朝阳,北,有,2021年11月18日 ,普通住宅 
1室1厅,中楼层/共6层,39.32平米,平层/简装,340.0,吉祥里东区,朝阳,东,无,2021年11月18日 ,普通住宅 
1室1厅,中楼层/共21层,43.17平米,平层/精装,320.0,光熙门北里,朝阳,西南,有,2021年11月17日 ,普通住宅 
1室1厅,顶层/共6层,46.48平米,平层/简装,249.0,松榆西里,朝阳,西,无,2021年11月16日 ,普通住宅 
1室1厅,低楼层/共18层,49.67平米,平层/精装,345.0,农光东里,朝阳,南,有,2021年11月15日 ,普通住宅 
1室1厅,顶层/共6层,46.48平米,平层/简装,249.0,松榆西里,朝阳,西,无,2021年11月16日 ,普通住宅 
1室1厅,低楼层/共18层,49.67平米,平层/精装,345.0,农光东里,朝阳,南,有,2021年11月15日 ,普通住宅 
1室0厅,中楼层/共28层,42.38平米,平层/精装,270.0,弘善家园,朝阳,南,有,2021年11月14日 ,普通住宅 
1室1厅,底层/共4层,33.06平米,平层/精装,305.0,三里屯东,朝阳,南北,无,2021年11月14日 ,普通住宅 
1室0厅,底层/共12层,37.89平米,平层/精装,239.0,苹果派,朝阳,北,有,2021年11月13日 ,普通住宅 
4室1厅,中楼层/共26层,180.93平米,平层/精装,1249.0,欧陆经典,朝阳,东北,有,2021年11月13日 ,普通住宅 
1室1厅,中楼层/共24层,39.8平米,平层/其他,275.0,西坝河东里,朝阳,东南,有,2021年11月13日 ,普通住宅 
1室1厅,低楼层/共17层,52.72平米,暂无数据/精装,479.0,华贸城,朝阳,东南,有,2021年11月12日 ,普通住宅 
1室1厅,低楼层/共12层,45.09平米,平层/简装,330.0,左家庄北里,朝阳,东西,有,2021年11月12日 ,普通住宅 
4室2厅,低楼层/共16层,187.23平米,平层/精装,1280.0,团圆居,朝阳,南北,有,2021年11月10日 ,普通住宅 
4室2厅,高楼层/共19层,193.79平米,平层/精装,2150.0,融科橄榄城二期,朝阳,南北,有,2021年11月08日 ,普通住宅 
1室0厅,高楼层/共21层,48.73平米,平层/简装,289.0,晶都国际,朝阳,东北,有,2021年11月08日 ,普通住宅 
1室0厅,高楼层/共6层,33.87平米,平层/精装,299.0,安苑东里一区,朝阳,南,有,2021年11月08日 ,普通住宅 
4室1厅,低楼层/共22层,142.36平米,平层/精装,1466.0,和平西苑,朝阳,南,有,2021年11月08日 ,普通住宅 
1室1厅,低楼层/共18层,46.91平米,平层/简装,325.0,华威西里,朝阳,南,有,2021年11月07日 ,普通住宅 
1室1厅,低楼层/共28层,49.77平米,平层/精装,228.0,金隅丽景园,朝阳,东,有,2021年11月07日 ,普通住宅 
1室1厅,高楼层/共14层,43.44平米,平层/简装,335.0,安华里社区,朝阳,东,有,2021年11月06日 ,普通住宅 
1室1厅,高楼层/共6层,42.15平米,平层/简装,280.0,马道口,朝阳,南,无,2021年11月04日 ,普通住宅 
1室1厅,中楼层/共18层,42.94平米,平层/简装,349.0,安苑北里,朝阳,南北,有,2021年11月03日 ,普通住宅 
1室1厅,低楼层/共24层,87.33平米,平层/精装,655.0,望京西园三区,朝阳,南,有,2021年11月02日 ,普通住宅 
1室1厅,底层/共6层,44.16平米,平层/毛坯,320.0,左家庄东里,朝阳,东南南,无,2021年11月01日 ,普通住宅 
1室1厅,低楼层/共12层,45.98平米,平层/简装,299.0,华威北里,朝阳,南,有,2021年11月01日 ,普通住宅 
1室0厅,低楼层/共21层,54.55平米,平层/精装,275.0,大成国际,朝阳,南,有,2021年10月31日 ,公寓 
1室1厅,中楼层/共6层,37.65平米,平层/精装,288.0,左家庄,朝阳,南,无,2021年10月31日 ,普通住宅 
1室1厅,顶层/共6层,46.21平米,平层/简装,253.0,双龙南里,朝阳,南,无,2021年10月30日 ,普通住宅 
1室1厅,高楼层/共25层,71.37平米,平层/简装,495.0,炫特嘉园三期,朝阳,南北,有,2021年10月30日 ,普通住宅 
1室1厅,低楼层/共21层,80.9平米,平层/精装,720.0,圣世一品,朝阳,东,有,2021年10月29日 ,普通住宅 
1室1厅,低楼层/共6层,40.12平米,平层/精装,252.0,劲松二区,朝阳,南,无,2021年10月28日 ,普通住宅 
4室2厅,高楼层/共14层,154.01平米,平层/精装,1220.0,爱这城二期,朝阳,南北,有,2021年10月28日 ,普通住宅 
1室0厅,中楼层/共19层,36.76平米,平层/精装,235.0,华龙美树,朝阳,北,有,2021年10月27日 ,普通住宅 
1室0厅,中楼层/共19层,36.76平米,平层/精装,235.0,华龙美树,朝阳,北,有,2021年10月27日 ,普通住宅 
1室1厅,低楼层/共6层,46.45平米,暂无数据/精装,280.0,慈云寺,朝阳,南,无,2021年10月27日 ,普通住宅 
1室1厅,低楼层/共26层,48.9平米,平层/精装,296.0,博雅国际,朝阳,北,有,2021年10月26日 ,酒店式公寓 
1室0厅,低楼层/共16层,42.13平米,平层/精装,305.0,白领家园,朝阳,西,有,2021年10月26日 ,普通住宅 
1室1厅,高楼层/共6层,37.82平米,平层/精装,336.0,安华里社区,朝阳,东南,无,2021年10月23日 ,普通住宅 
4室2厅,低楼层/共13层,199.68平米,平层/精装,1090.0,金海国际北区,朝阳,南北,有,2021年10月22日 ,普通住宅 
1室0厅,中楼层/共21层,54.59平米,平层/精装,278.0,大成国际,朝阳,南,有,2021年10月22日 ,公寓 
1室1厅,底层/共6层,47.29平米,平层/简装,308.0,农光里,朝阳,南北,无,2021年10月22日 ,普通住宅 
1室1厅,高楼层/共6层,39.31平米,平层/简装,163.0,北平里,朝阳,南北,无,2021年10月21日 ,普通住宅 
1室1厅,中楼层/共7层,49.96平米,平层/精装,499.0,芍药居5号院,朝阳,南,无,2021年10月21日 ,普通住宅 
1室1厅,底层/共14层,44.7平米,平层/精装,325.0,安华里社区,朝阳,东南,有,2021年10月21日 ,普通住宅 
1室1厅,低楼层/共32层,85.24平米,平层/简装,456.0,天畅园,朝阳,东北,有,2021年10月21日 ,普通住宅 
1室1厅,高楼层/共30层,44平米,平层/简装,298.0,10AM新坐标,朝阳,北,有,2021年10月20日 ,普通住宅 
1室0厅,中楼层/共22层,42.64平米,平层/精装,314.0,炫特嘉园一期,朝阳,南,有,2021年10月20日 ,普通住宅 
1室1厅,中楼层/共30层,190.4平米,平层/精装,1010.0,旺座中心公寓,朝阳,南,有,2021年10月19日 ,普通住宅 
1室1厅,低楼层/共24层,49.83平米,平层/精装,340.0,南新园,朝阳,南,有,2021年10月16日 ,普通住宅 
1室1厅,中楼层/共6层,39.95平米,平层/简装,219.0,花园闸小区,朝阳,南,无,2021年10月16日 ,普通住宅 
1室1厅,低楼层/共20层,56.91平米,暂无数据/精装,275.0,MASTER领域,朝阳,西南,有,2021年10月15日 ,公寓 
1室1厅,中楼层/共6层,41.87平米,平层/简装,289.0,劲松南路,朝阳,南,无,2021年10月12日 ,普通住宅 
1室1厅,中楼层/共10层,44.26平米,平层/简装,320.0,团结湖北头条,朝阳,南北,有,2021年10月12日 ,普通住宅 
1室1厅,中楼层/共6层,45.89平米,平层/简装,275.3,双龙南里,朝阳,南,无,2021年10月11日 ,普通住宅 
1室1厅,中楼层/共6层,40.04平米,平层/简装,318.0,三源里街,朝阳,南北,无,2021年10月10日 ,普通住宅 
1室1厅,低楼层/共26层,91.08平米,平层/精装,495.0,博雅国际,朝阳,南,有,2021年10月09日 ,酒店式公寓 
1室1厅,顶层/共6层,48.64平米,平层/简装,258.0,天泰定福苑,朝阳,南北,无,2021年10月08日 ,普通住宅 
1室1厅,低楼层/共26层,49.47平米,平层/精装,265.0,住欣家园,朝阳,南,有,2021年10月07日 ,普通住宅 
1室1厅,中楼层/共6层,48.6平米,平层/简装,298.0,农光里,朝阳,南,无,2021年10月05日 ,普通住宅 
4室2厅,中楼层/共18层,185.67平米,平层/简装,1680.0,风林绿洲,朝阳,南北,有,2021年10月04日 ,普通住宅 
4室2厅,中楼层/共16层,155.65平米,平层/简装,1099.0,安慧里三区,朝阳,南北,有,2021年10月03日 ,普通住宅 
1室1厅,中楼层/共6层,43.62平米,平层/精装,298.0,砖角楼南里,朝阳,东,无,2021年10月01日 ,普通住宅 
1室1厅,低楼层/共7层,57.19平米,平层/简装,269.0,福怡苑,朝阳,南,无,2021年10月01日 ,普通住宅 
1室1厅,低楼层/共7层,57.19平米,平层/简装,269.0,福怡苑,朝阳,南,无,2021年10月01日 ,普通住宅 
1室1厅,高楼层/共32层,72.51平米,平层/精装,550.0,蓝色家园,朝阳,西,有,2021年09月29日 ,普通住宅 
1室1厅,低楼层/共16层,86.08平米,平层/简装,640.0,阳光新干线,朝阳,东,有,2021年09月28日 ,普通住宅 
1室1厅,中楼层/共6层,38.9平米,平层/精装,254.0,南新园,朝阳,西,无,2021年09月28日 ,普通住宅 
4室2厅,中楼层/共27层,184.96平米,平层/精装,1850.0,观湖国际,朝阳,南北,有,2021年09月27日 ,普通住宅 
1室0厅,高楼层/共19层,49.35平米,平层/精装,342.0,万科金阳,朝阳,南,有,2021年09月27日 ,普通住宅 
1室1厅,高楼层/共7层,42.61平米,平层/简装,300.0,灵通观,朝阳,西南,无,2021年09月27日 ,普通住宅 
1室1厅,低楼层/共6层,40.44平米,平层/简装,246.0,华威西里,朝阳,南,无,2021年09月26日 ,普通住宅 
1室1厅,中楼层/共21层,81.92平米,平层/精装,565.0,公园1872,朝阳,西南,有,2021年09月26日 ,普通住宅 
1室0厅,低楼层/共17层,45.9平米,平层/精装,335.0,瞰都国际,朝阳,西南,有,2021年09月26日 ,普通住宅 
1室1厅,高楼层/共6层,47.02平米,平层/简装,298.0,石佛营西里小区,朝阳,南北,无,2021年09月25日 ,普通住宅 
1室1厅,顶层/共6层,46.24平米,平层/精装,248.0,双龙南里,朝阳,南,无,2021年09月25日 ,普通住宅 
1室0厅,高楼层/共27层,47.52平米,平层/精装,339.0,国美第一城3号院,朝阳,南,有,2021年09月24日 ,普通住宅 
1室1厅,高楼层/共12层,43.05平米,平层/简装,330.0,西坝河中里,朝阳,南北,有,2021年09月24日 ,普通住宅 
1室1厅,中楼层/共14层,70.24平米,平层/精装,733.0,富力城D区,朝阳,北,有,2021年09月20日 ,普通住宅 
1室0厅,中楼层/共14层,36.39平米,平层/精装,269.0,点击未来,朝阳,东南,有,2021年09月20日 ,普通住宅 
1室0厅,中楼层/共24层,41.5平米,平层/精装,298.0,梵谷水郡,朝阳,西南,有,2021年09月19日 ,普通住宅 
1室0厅,高楼层/共18层,46.39平米,平层/精装,315.0,后现代城B区,朝阳,北,有,2021年09月18日 ,普通住宅 
1室1厅,中楼层/共25层,71.44平米,平层/简装,458.0,北苑家园望春园,朝阳,东南,有,2021年09月17日 ,普通住宅 
1室1厅,中楼层/共22层,71.7平米,平层/精装,475.0,炫特嘉园三期,朝阳,西南,有,2021年09月15日 ,普通住宅 
4室1厅,高楼层/共25层,160.7平米,平层/简装,1060.0,瞰都国际,朝阳,西南,有,2021年09月15日 ,普通住宅 
1室1厅,底层/共6层,34.1平米,平层/精装,263.0,团结湖北二条,朝阳,南,无,2021年09月12日 ,普通住宅 
4室2厅,高楼层/共27层,181.09平米,平层/精装,976.0,北京新天地五期,朝阳,南北,有,2021年09月12日 ,普通住宅 
1室1厅,中楼层/共11层,72.95平米,平层/简装,458.0,世纪东方城,朝阳,南,有,2021年09月12日 ,普通住宅 
1室1厅,顶层/共6层,42.28平米,平层/简装,339.0,安翔里小区,朝阳,南,无,2021年09月10日 ,普通住宅 
1室0厅,低楼层/共16层,38.29平米,平层/简装,259.0,天天朝阳,朝阳,西,有,2021年09月10日 ,普通住宅 
4室1厅,低楼层/共28层,188.68平米,平层/毛坯,1880.0,首城国际C区,朝阳,南北,有,2021年09月09日 ,普通住宅 
1室1厅,高楼层/共6层,39.05平米,平层/精装,308.0,光熙门北里,朝阳,南,无,2021年09月08日 ,普通住宅 
1室1厅,中楼层/共6层,39.67平米,平层/简装,267.0,松榆东里,朝阳,南北,无,2021年09月08日 ,普通住宅 
1室0厅,高楼层/共27层,47.82平米,暂无数据/精装,348.0,国美第一城3号院,朝阳,南,有,2021年09月08日 ,普通住宅 
1室0厅,中楼层/共20层,37.03平米,平层/精装,295.0,东方雅苑,朝阳,北,有,2021年09月07日 ,普通住宅 
4室2厅,高楼层/共14层,174.89平米,平层/毛坯,1620.0,国风北京二期,朝阳,南北,有,2021年09月06日 ,普通住宅 
1室0厅,中楼层/共24层,40.43平米,平层/精装,297.0,易构空间,朝阳,东,有,2021年09月05日 ,普通住宅 
1室0厅,中楼层/共12层,45.88平米,平层/简装,310.0,嘉多丽园,朝阳,西,有,2021年09月05日 ,普通住宅 
1室1厅,低楼层/共16层,52.33平米,暂无数据/精装,473.0,华贸城,朝阳,东,有,2021年09月05日 ,普通住宅 
1室1厅,中楼层/共6层,38.9平米,平层/精装,258.0,南新园,朝阳,东,无,2021年09月05日 ,普通住宅 
1室1厅,低楼层/共27层,75.15平米,平层/精装,498.0,九台2000家园,朝阳,北,有,2021年09月03日 ,普通住宅 
1室1厅,中楼层/共14层,45.05平米,平层/精装,325.0,广渠路,朝阳,南,有,2021年09月01日 ,普通住宅 
1室1厅,中楼层/共20层,75.14平米,平层/精装,712.0,首开知语城,朝阳,南,有,2021年08月31日 ,普通住宅 
1室1厅,低楼层/共14层,43.94平米,平层/精装,345.0,柳芳北里,朝阳,南,有,2021年08月31日 ,普通住宅 
1室1厅,高楼层/共22层,42.89平米,平层/简装,340.0,左家庄东里,朝阳,南,有,2021年08月29日 ,普通住宅 
1室1厅,中楼层/共6层,40.89平米,平层/精装,238.0,妇联小区,朝阳,南,无,2021年08月28日 ,普通住宅 
4室2厅,中楼层/共10层,151.8平米,平层/精装,1038.0,奥林匹克花园四期,朝阳,南北,有,2021年08月27日 ,普通住宅 
1室1厅,中楼层/共6层,46.79平米,平层/精装,293.0,华威西里,朝阳,西南,无,2021年08月27日 ,普通住宅 
1室1厅,低楼层/共6层,32.99平米,平层/简装,140.0,南平里,朝阳,南,无,2021年08月26日 ,普通住宅 
1室1厅,底层/共12层,49.11平米,平层/简装,259.0,松榆东里,朝阳,东,有,2021年08月26日 ,普通住宅 
1室0厅,底层/共11层,38.07平米,平层/精装,250.0,苹果派,朝阳,北,有,2021年08月25日 ,普通住宅 
1室1厅,中楼层/共6层,39.19平米,平层/简装,245.0,马道口,朝阳,北,无,2021年08月24日 ,普通住宅 
1室0厅,中楼层/共28层,41.8平米,平层/简装,284.0,炫特嘉园二期,朝阳,西,有,2021年08月20日 ,普通住宅 
1室0厅,底层/共6层,49.38平米,平层/简装,249.0,观音惠园,朝阳,南,无,2021年08月20日 ,普通住宅 
1室1厅,中楼层/共7层,41.06平米,平层/精装,282.0,和平街西苑,朝阳,西,无,2021年08月20日 ,普通住宅 
1室0厅,底层/共10层,33.1平米,平层/简装,218.0,北京青年城,朝阳,北,有,2021年08月17日 ,普通住宅 
4室2厅,低楼层/共18层,191.07平米,平层/精装,2050.0,上林世家,朝阳,南北,有,2021年08月16日 ,普通住宅 
1室1厅,中楼层/共5层,35.46平米,平层/简装,185.0,东柳西里,朝阳,南,无,2021年08月15日 ,普通住宅 
4室2厅,低楼层/共25层,187.88平米,平层/精装,2919.0,红玺台,朝阳,南西北,有,2021年08月14日 ,普通住宅 
4室2厅,低楼层/共33层,180.42平米,平层/精装,1480.0,风林绿洲,朝阳,南北,有,2021年08月13日 ,普通住宅 
1室1厅,低楼层/共6层,38.14平米,平层/毛坯,333.0,安华里社区,朝阳,西南,无,2021年08月13日 ,普通住宅 
1室1厅,高楼层/共18层,44.29平米,平层/精装,345.0,曙光里,朝阳,东南,有,2021年08月11日 ,普通住宅 
1室1厅,低楼层/共16层,46.02平米,平层/简装,332.0,团结湖东里,朝阳,南,有,2021年08月11日 ,普通住宅 
1室1厅,底层/共6层,34.08平米,平层/毛坯,305.0,南沙滩小区,朝阳,北,无,2021年08月11日 ,普通住宅 
1室1厅,低楼层/共17层,52.91平米,暂无数据/精装,505.0,华贸城,朝阳,东,有,2021年08月10日 ,普通住宅 
1室0厅,底层/共14层,41.2平米,平层/精装,266.0,点击未来,朝阳,西南,有,2021年08月10日 ,普通住宅 
1室1厅,高楼层/共27层,48.31平米,平层/简装,219.0,金隅丽景园,朝阳,西,有,2021年08月02日 ,普通住宅 
1室1厅,低楼层/共18层,59.81平米,平层/精装,499.0,华纺易城,朝阳,东北,有,2021年07月31日 ,普通住宅 
1室1厅,高楼层/共21层,71.95平米,平层/精装,638.0,苹果社区南区,朝阳,北,有,2021年07月27日 ,普通住宅 
1室1厅,高楼层/共22层,72.27平米,平层/精装,291.0,东一时区,朝阳,东南,有,2021年07月24日 ,普通住宅 
1室1厅,高楼层/共16层,76.09平米,平层/精装,675.0,阳光新干线,朝阳,西,有,2021年07月23日 ,普通住宅 
1室0厅,低楼层/共29层,44.7平米,平层/精装,270.0,10AM新坐标,朝阳,北,有,2021年07月23日 ,普通住宅 
1室1厅,中楼层/共17层,99.27平米,平层/精装,688.0,远洋天地三期,朝阳,南,有,2021年07月22日 ,普通住宅 
1室0厅,中楼层/共28层,42.38平米,平层/精装,275.0,弘善家园,朝阳,南,有,2021年07月22日 ,普通住宅 
1室1厅,底层/共18层,42.83平米,平层/简装,259.0,华威西里,朝阳,南,有,2021年07月20日 ,普通住宅 
1室1厅,顶层/共9层,71.22平米,平层/精装,596.0,润枫水尚西区,朝阳,东西,有,2021年07月18日 ,普通住宅 
1室1厅,中楼层/共6层,44.01平米,平层/精装,242.0,磨房南里,朝阳,西南,无,2021年07月17日 ,普通住宅 
1室1厅,顶层/共6层,41.19平米,平层/简装,263.0,金台里,朝阳,南,无,2021年07月16日 ,普通住宅 
1室1厅,中楼层/共27层,48.31平米,平层/简装,233.0,金隅丽景园,朝阳,西,有,2021年07月15日 ,普通住宅 
1室1厅,中楼层/共6层,49.08平米,平层/简装,264.0,管庄西里,朝阳,南,无,2021年07月15日 ,普通住宅 
1室1厅,低楼层/共16层,38.55平米,平层/简装,324.0,安贞西里,朝阳,北,有,2021年07月14日 ,普通住宅 
1室1厅,低楼层/共30层,72.31平米,平层/简装,670.0,保利金泉,朝阳,北,有,2021年07月14日 ,普通住宅 
1室1厅,低楼层/共7层,49.99平米,平层/精装,323.0,松榆里,朝阳,南北,有,2021年07月11日 ,普通住宅 
1室1厅,中楼层/共17层,52.91平米,暂无数据/精装,480.0,华贸城,朝阳,东,有,2021年07月10日 ,普通住宅 
4室2厅,低楼层/共22层,138.53平米,平层/简装,1260.0,胜古家园,朝阳,东南,有,2021年07月10日 ,普通住宅 
1室1厅,底层/共6层,42.52平米,平层/简装,295.0,霞光里30号院,朝阳,东南南,无,2021年07月07日 ,普通住宅 
1室1厅,中楼层/共21层,79.9平米,平层/精装,680.0,天鹅湾南区,朝阳,南,有,2021年07月04日 ,普通住宅 
1室1厅,中楼层/共24层,60.42平米,平层/精装,190.0,旭辉奥都,朝阳,东南,有,2021年07月04日 ,公寓 
1室1厅,高楼层/共6层,41.07平米,平层/精装,275.0,甜水园街,朝阳,南,无,2021年07月02日 ,普通住宅 
1室1厅,顶层/共14层,44.29平米,平层/精装,342.0,光熙门北里,朝阳,南北,有,2021年07月01日 ,普通住宅 
1室1厅,低楼层/共6层,45.19平米,平层/精装,475.0,慧忠里,朝阳,东西,无,2021年06月29日 ,普通住宅 
4室1厅,底层/共6层,111.18平米,平层/简装,790.0,双花园西里,朝阳,南北,无,2021年06月26日 ,普通住宅 
1室1厅,低楼层/共6层,67.75平米,平层/精装,290.0,君堂好园,朝阳,南,无,2021年06月24日 ,普通住宅 
1室1厅,低楼层/共6层,40.88平米,平层/简装,242.0,农光东里,朝阳,南,无,2021年06月24日 ,普通住宅 
1室1厅,高楼层/共22层,80.32平米,平层/精装,730.0,宝星国际二期,朝阳,西,有,2021年06月21日 ,普通住宅 
1室1厅,低楼层/共27层,76.46平米,平层/简装,580.0,上元君庭,朝阳,南北,有,2021年06月16日 ,普通住宅 
1室1厅,底层/共14层,49.7平米,平层/精装,334.0,秀水园,朝阳,南北,有,2021年06月16日 ,普通住宅 
1室1厅,顶层/共6层,44.93平米,平层/精装,325.0,丝竹园小区,朝阳,南,无,2021年06月16日 ,普通住宅 
4室2厅,中楼层/共14层,216.42平米,暂无数据/简装,1680.0,蓝珏苑,朝阳,南北,有,2021年06月15日 ,普通住宅 
1室0厅,顶层/共24层,58.08平米,平层/精装,178.0,旭辉奥都,朝阳,南,有,2021年06月12日 ,公寓 
1室1厅,顶层/共6层,47.43平米,平层/其他,315.0,华严北里小区,朝阳,西南,无,2021年06月12日 ,普通住宅 
4室1厅,高楼层/共9层,217.2平米,错层/精装,1880.0,逸翠园,朝阳,南北,有,2021年06月03日 ,普通住宅 
1室1厅,中楼层/共31层,64.24平米,复式/简装,319.0,珠江绿洲,朝阳,东北,有,2021年06月01日 ,普通住宅 
1室1厅,顶层/共6层,44.13平米,平层/简装,488.0,天福园,朝阳,东,无,2021年06月01日 ,普通住宅 
1室1厅,高楼层/共6层,37.32平米,平层/简装,258.0,枣营北里,朝阳,东,无,2021年06月01日 ,普通住宅 
1室1厅,中楼层/共9层,64.46平米,平层/简装,515.0,金隅凤麟洲,朝阳,东北,有,2021年05月31日 ,普通住宅 
4室2厅,中楼层/共27层,210.39平米,平层/精装,1690.0,国风上观,朝阳,南西北,有,2021年05月25日 ,普通住宅 
1室0厅,中楼层/共16层,38.02平米,平层/精装,319.0,港湾国际,朝阳,南,有,2021年05月24日 ,普通住宅 
1室1厅,低楼层/共15层,42.38平米,平层/简装,229.0,东一时区,朝阳,北,有,2021年05月23日 ,普通住宅 
1室1厅,低楼层/共30层,114.34平米,平层/简装,528.0,旺座中心公寓,朝阳,东,有,2021年05月15日 ,普通住宅 
1室1厅,中楼层/共6层,44.7平米,平层/精装,232.0,三间房南里4号院,朝阳,南,无,2021年05月11日 ,普通住宅 
4室2厅,低楼层/共15层,197.65平米,平层/精装,2050.0,臻园,朝阳,南北,有,2021年05月08日 ,普通住宅 
1室1厅,高楼层/共6层,47.91平米,平层/简装,330.0,东土城路13号院,朝阳,南,无,2021年05月07日 ,普通住宅 
1室0厅,中楼层/共6层,37.63平米,平层/精装,258.0,枣营北里,朝阳,西北,无,2021年05月05日 ,普通住宅 
1室0厅,中楼层/共11层,45.59平米,平层/精装,326.0,金港国际,朝阳,西,有,2021年04月25日 ,普通住宅 
1室1厅,低楼层/共6层,45.07平米,平层/简装,280.0,农光南路,朝阳,南,无,2021年04月23日 ,普通住宅 
