户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
1室1厅,高楼层/共19层,57.31,平层/简装,328,政馨园二区,丰台,南,有,2021年11月4日,普通住宅 ,57232.59
3室1厅,底层/共6层,70.93,暂无数据/精装,458,西马金润二区,丰台,南北,无,2021年11月4日,普通住宅 ,64570.7
2室2厅,低楼层/共3层,81.37,错层/精装,395,万科城市花园,顺义,南北,无,2021年11月4日,普通住宅 ,48543.69
2室1厅,中楼层/共12层,55.45,平层/精装,358,蒲黄榆二里,丰台,南北,有,2021年11月4日,普通住宅 ,64562.67
2室1厅,低楼层/共22层,89.29,平层/简装,380,双合家园,朝阳,南北,有,2021年11月4日,普通住宅 ,42557.96
1室0厅,中楼层/共20层,59.16,平层/精装,335,苹果社区北区,朝阳,北,有,2021年11月4日,普通住宅 ,56626.1
2室1厅,低楼层/共21层,69.74,平层/精装,307,首开熙悦山澜庭,房山,南,有,2021年11月4日,普通住宅 ,44020.65
2室1厅,高楼层/共24层,74.39,平层/精装,460,冠军楼,丰台,东南,有,2021年11月4日,普通住宅 ,61836.27
2室1厅,中楼层/共5层,56.53,平层/精装,428,胜古南里,朝阳,南北,无,2021年11月4日,普通住宅 ,75712.01
2室1厅,低楼层/共27层,86.7,暂无数据/简装,379,荔景园新区,通州,南北,有,2021年11月4日,普通住宅 ,43713.96
2室1厅,高楼层/共9层,89.43,平层/精装,545,紫金新干线,昌平,南北,有,2021年11月4日,普通住宅 ,60941.52
1室1厅,中楼层/共7层,53,暂无数据/精装,520,芍药居北里,朝阳,南北,无,2021年11月4日,普通住宅 ,98113.21
2室1厅,低楼层/共12层,78.35,暂无数据/精装,425,汇鸿家园,朝阳,西,有,2021年11月4日,普通住宅 ,54243.78
2室1厅,中楼层/共14层,64.46,暂无数据/简装,270,模式口西里,石景山,南北,有,2021年11月4日,普通住宅 ,41886.44
2室1厅,高楼层/共14层,58.82,平层/简装,418,工体东路,朝阳,东北,有,2021年11月4日,普通住宅 ,71064.26
2室1厅,中楼层/共7层,73.89,平层/精装,645,鸭子桥路,西城,东北,无,2021年11月4日,普通住宅 ,87291.92
2室1厅,顶层/共6层,60.26,平层/精装,110,杏花西里,房山,南,无,2021年11月4日,普通住宅 ,18254.23
2室1厅,中楼层/共20层,103.62,平层/精装,450,天通苑中苑,昌平,西,有,2021年11月4日,普通住宅 ,43427.91
2室1厅,中楼层/共6层,57.52,平层/简装,380,芳古园一区,丰台,南北,无,2021年11月4日,普通住宅 ,66063.98
3室1厅,顶层/共16层,79,平层/简装,1106,官园胡同,西城,西南,有,2021年11月4日,普通住宅 ,140000
2室1厅,高楼层/共24层,83.8,平层/精装,860,健翔园,海淀,东南北,有,2021年11月4日,普通住宅 ,102625.3
2室1厅,底层/共5层,55.3,暂无数据/简装,349,劲松三区,朝阳,北南,无,2021年11月4日,普通住宅 ,63110.31
2室2厅,顶层/共6层,89.45,平层/精装,417,佳运园三期,昌平,南北,无,2021年11月4日,普通住宅 ,46618.22
3室2厅,中楼层/共12层,144.3,平层/精装,1495,郦城三区,海淀,南北,有,2021年11月4日,普通住宅 ,103603.6
2室1厅,中楼层/共6层,63.56,平层/简装,366,蓝天园,昌平,南北,无,2021年11月3日,普通住宅 ,57583.39
2室1厅,中楼层/共16层,93.98,平层/精装,565,天怡福园,丰台,东西,有,2021年11月3日,普通住宅 ,60119.17
2室1厅,中楼层/共24层,85.84,暂无数据/精装,680,芍药居北里,朝阳,东南,有,2021年11月3日,普通住宅 ,79217.15
2室1厅,中楼层/共6层,61,平层/简装,388,蒲安北里,丰台,南北,无,2021年11月3日,普通住宅 ,63606.56
1室1厅,中楼层/共22层,65.18,平层/简装,345,朝阳新城四区,朝阳,南,有,2021年11月3日,普通住宅 ,52930.35
1室1厅,中楼层/共12层,45.2,平层/精装,418,八里庄北里,海淀,东西,有,2021年11月3日,普通住宅 ,92477.88
2室1厅,中楼层/共5层,52.3,平层/简装,430,毛纺厂南小区,海淀,南,无,2021年11月3日,普通住宅 ,82217.97
2室1厅,低楼层/共9层,131.53,平层/精装,1300,阳光上东,朝阳,东西,有,2021年11月3日,普通住宅 ,98836.77
2室1厅,底层/共7层,59.58,暂无数据/简装,760,教委计生委大院,海淀,南北,无,2021年11月3日,普通住宅 ,127559.58
2室1厅,中楼层/共27层,87.11,平层/精装,575,诗景长安,石景山,南,有,2021年11月3日,普通住宅 ,66008.5
2室2厅,低楼层/共21层,115.2,暂无数据/简装,880,长远天地,海淀,东,有,2021年11月3日,普通住宅 ,76388.89
2室1厅,中楼层/共14层,93.83,暂无数据/精装,425,古韵新居,通州,南北,有,2021年11月3日,普通住宅 ,45294.68
3室1厅,底层/共12层,118,平层/简装,410,首座御园一区二期,大兴,东南,有,2021年11月3日,普通住宅 ,34745.76
2室1厅,高楼层/共18层,96.11,平层/简装,655,首开国风美唐三期,昌平,南北,有,2021年11月3日,普通住宅 ,68151.08
2室1厅,高楼层/共6层,57.19,平层/其他,545,动物园宿舍,海淀,南北,无,2021年11月3日,普通住宅 ,95296.38
2室1厅,顶层/共6层,61.83,暂无数据/简装,156,三家店新建路,门头沟,南北,无,2021年11月3日,普通住宅 ,25230.47
1室1厅,高楼层/共6层,66.78,平层/精装,208,新海北里,通州,南北,无,2021年11月3日,普通住宅 ,31147.05
2室1厅,高楼层/共6层,86.09,平层/精装,354,前进花园牡丹苑,顺义,南北,无,2021年11月3日,普通住宅 ,41119.76
3室2厅,底层/共12层,106,平层/精装,542,海特花园小区,石景山,东南北,有,2021年11月3日,普通住宅 ,51132.08
1室1厅,中楼层/共5层,36.41,平层/简装,519,信建里小区,西城,南,无,2021年11月3日,普通住宅 ,142543.26
2室1厅,顶层/共6层,83.58,平层/精装,260,潞潮佳苑,通州,南北,无,2021年11月3日,普通住宅 ,31107.92
1室1厅,中楼层/共18层,42.94,平层/简装,349,安苑北里,朝阳,南北,有,2021年11月3日,普通住宅 ,81276.2
3室2厅,中楼层/共22层,144.27,平层/简装,720,双花园南里一区,朝阳,西北,有,2021年11月3日,普通住宅 ,49906.43
2室1厅,中楼层/共18层,62.34,平层/简装,460,花家地西里一区,朝阳,西南,有,2021年11月3日,普通住宅 ,73788.9
1室1厅,低楼层/共21层,58.72,平层/简装,235,新都名苑,石景山,南,有,2021年11月3日,普通住宅 ,40020.44
2室1厅,中楼层/共28层,74.13,平层/简装,685,西豪逸景,西城,东北,有,2021年11月3日,普通住宅 ,92405.23
2室1厅,高楼层/共25层,103.13,平层/精装,599,北苑家园清友园,朝阳,西南,有,2021年11月3日,普通住宅 ,58082.03
2室1厅,低楼层/共6层,75.24,平层/精装,374,京通苑,朝阳,南北,无,2021年11月3日,普通住宅 ,49707.6
2室1厅,顶层/共6层,57.9,平层/精装,510,索家坟,海淀,东西,无,2021年11月3日,普通住宅 ,88082.9
2室2厅,低楼层/共24层,91.65,平层/精装,675,林肯公园,亦庄开发区,南北,有,2021年11月3日,普通住宅 ,73649.75
3室1厅,低楼层/共15层,89.41,平层/精装,930,远洋沁山水,石景山,南北,有,2021年11月3日,普通住宅 ,104015.21
1室0厅,高楼层/共26层,44.14,平层/精装,199,设计师广场,丰台,西北,有,2021年11月3日,普通住宅 ,45083.82
2室1厅,高楼层/共28层,71.67,平层/精装,308,怡然世家,通州,南北,有,2021年11月3日,普通住宅 ,42974.75
3室2厅,高楼层/共24层,116.98,平层/精装,765,方舟苑二期,朝阳,西南,有,2021年11月3日,普通住宅 ,65395.79
1室1厅,中楼层/共19层,71.64,平层/精装,578,清上园,海淀,西,有,2021年11月3日,普通住宅 ,80681.18
2室1厅,中楼层/共16层,74.95,平层/精装,738,西水井胡同,东城,东西,有,2021年11月3日,普通住宅 ,98465.64
1室0厅,中楼层/共18层,35.49,平层/简装,187,北街家园八区,昌平,西,有,2021年11月3日,普通住宅 ,52690.9
2室2厅,顶层/共14层,122.36,暂无数据/精装,1008,润枫水尚西区,朝阳,南北,有,2021年11月3日,普通住宅 ,82379.86
2室2厅,低楼层/共12层,94.1,平层/简装,435,彩虹新城,大兴,南西南,有,2021年11月3日,普通住宅 ,46227.42
2室1厅,中楼层/共18层,109.76,暂无数据/精装,738,远洋自然,丰台,南西南,有,2021年11月3日,普通住宅 ,67237.61
3室1厅,中楼层/共18层,82.2,平层/简装,998,双旗杆东里,西城,西南,有,2021年11月3日,普通住宅 ,121411.19
1室1厅,低楼层/共6层,39.71,平层/精装,514,青年湖东里,东城,南,无,2021年11月3日,普通住宅 ,129438.43
1室0厅,高楼层/共20层,44.32,暂无数据/精装,380,禧福汇,朝阳,南,有,2021年11月3日,普通住宅 ,85740.07
2室1厅,中楼层/共6层,82.67,平层/精装,285,汤泉墅,丰台,北南,有,2021年11月3日,普通住宅 ,34474.42
2室1厅,低楼层/共16层,96.7,平层/简装,470,银地家园,丰台,南北,有,2021年11月3日,普通住宅 ,48603.93
3室1厅,底层/共6层,61.3,平层/毛坯,680,西单宿舍,海淀,南北,无,2021年11月3日,普通住宅 ,110929.85
2室1厅,低楼层/共17层,98.68,平层/简装,415,天通苑东二区,昌平,西北,有,2021年11月3日,普通住宅 ,42055.13
2室1厅,高楼层/共17层,105.63,平层/简装,998,曙光花园,海淀,东南,有,2021年11月3日,普通住宅 ,94480.73
3室1厅,中楼层/共6层,88.17,平层/简装,880,安贞里,朝阳,南北,无,2021年11月3日,普通住宅 ,99807.19
3室1厅,顶层/共15层,77,平层/精装,388,马公庄,丰台,南北,有,2021年11月3日,普通住宅 ,50389.61
2室1厅,底层/共6层,49.63,平层/精装,360,双花园西里,朝阳,南北,无,2021年11月3日,普通住宅 ,72536.77
2室1厅,低楼层/共18层,85.7,平层/简装,425,海特花园小区,石景山,东南,有,2021年11月3日,普通住宅 ,49591.6
2室1厅,中楼层/共21层,103.62,平层/精装,550,日月东华,朝阳,东,有,2021年11月3日,普通住宅 ,53078.56
2室1厅,中楼层/共5层,45.82,平层/简装,308,左家庄甲12号院,朝阳,东南北,无,2021年11月3日,普通住宅 ,67219.55
2室1厅,中楼层/共18层,99.65,平层/精装,585,东风家园,朝阳,东南,有,2021年11月3日,普通住宅 ,58705.47
2室1厅,中楼层/共5层,51.1,平层/简装,515,永定路西里小区,海淀,东,无,2021年11月3日,普通住宅 ,100782.78
1室1厅,中楼层/共7层,37.8,平层/精装,606,北礼士路,西城,南,无,2021年11月3日,普通住宅 ,160317.46
2室1厅,低楼层/共6层,67.41,暂无数据/精装,275,华龙小区,通州,南北,无,2021年11月3日,普通住宅 ,40795.13
2室1厅,低楼层/共25层,77.52,平层/简装,550,丰益花园西区,丰台,东南,有,2021年11月3日,普通住宅 ,70949.43
2室1厅,中楼层/共6层,59.09,平层/精装,409,胜古北里,朝阳,南北,无,2021年11月3日,普通住宅 ,69216.45
2室1厅,底层/共6层,53.08,平层/简装,535,长青园,东城,南北,无,2021年11月3日,普通住宅 ,100791.26
2室2厅,中楼层/共7层,81.68,平层/精装,203,板桥南街8号院,顺义,南,有,2021年11月3日,普通住宅 ,24853.09
1室1厅,高楼层/共6层,41,平层/简装,570,团结大院,西城,东,无,2021年11月3日,普通住宅 ,139024.39
2室1厅,低楼层/共6层,50.39,平层/简装,237,八角北路,石景山,南北,无,2021年11月3日,普通住宅 ,47033.14
3室1厅,中楼层/共9层,122.39,平层/精装,1080,怡美家园,海淀,南北,有,2021年11月3日,普通住宅 ,88242.5
2室1厅,中楼层/共20层,74.76,平层/精装,319,金融街融汇,大兴,南,有,2021年11月3日,普通住宅 ,42669.88
2室1厅,高楼层/共28层,82.97,平层/精装,415,翠成馨园E区,朝阳,东南,有,2021年11月2日,普通住宅 ,50018.08
2室1厅,底层/共5层,49.6,平层/简装,400,小营东路5号院,海淀,南北,无,2021年11月2日,普通住宅 ,80645.16
2室1厅,中楼层/共18层,75.09,暂无数据/精装,550,星河城西区,丰台,东西北,有,2021年11月2日,普通住宅 ,73245.44
2室1厅,中楼层/共25层,73.86,平层/简装,578,慧忠北里第三社区,朝阳,东南,有,2021年11月2日,普通住宅 ,78256.16
2室1厅,中楼层/共14层,89.45,平层/精装,280,首座御园二区二期,大兴,东南,有,2021年11月2日,普通住宅 ,31302.4
1室1厅,中楼层/共21层,61.14,平层/简装,400,远洋山水,石景山,南,有,2021年11月2日,普通住宅 ,65423.62
1室1厅,高楼层/共12层,59.42,平层/精装,299,建欣苑三里,丰台,西,有,2021年11月2日,普通住宅 ,50319.76
2室1厅,中楼层/共13层,71.96,平层/简装,422,海特花园小区,石景山,南北,有,2021年11月2日,普通住宅 ,58643.69
2室1厅,低楼层/共13层,72.3,平层/简装,900,马甸南村,西城,南北,有,2021年11月2日,普通住宅 ,124481.33
2室1厅,中楼层/共14层,59.7,平层/精装,610,学院南路34号院,海淀,南,有,2021年11月2日,普通住宅 ,102177.55
2室1厅,高楼层/共16层,87.16,平层/简装,1150,汇新家园,海淀,西南,有,2021年11月2日,普通住宅 ,131941.26
1室1厅,中楼层/共18层,67.08,暂无数据/精装,430,鸿业兴园二区,丰台,南,有,2021年11月2日,普通住宅 ,64102.56
1室1厅,高楼层/共14层,54.17,平层/精装,298,甘露西园,朝阳,西南,有,2021年11月2日,普通住宅 ,55012
2室1厅,中楼层/共6层,56.77,平层/简装,575,学清路18号院,海淀,南北,无,2021年11月2日,普通住宅 ,101285.89
2室1厅,中楼层/共6层,58.36,平层/简装,251,滨河西里南区,大兴,南北,无,2021年11月2日,普通住宅 ,43008.91
2室1厅,中楼层/共6层,49.15,平层/精装,243,古城南路,石景山,南北,无,2021年11月2日,普通住宅 ,49440.49
3室1厅,高楼层/共25层,137.56,暂无数据/精装,2199,太阳公元北区,朝阳,南北,有,2021年11月2日,普通住宅 ,159857.52
2室1厅,低楼层/共27层,92.25,平层/精装,699,望京新城,朝阳,西南,有,2021年11月2日,普通住宅 ,75772.36
2室1厅,中楼层/共16层,46.6,平层/简装,315,劲松九区,朝阳,南,有,2021年11月2日,普通住宅 ,67596.57
1室1厅,低楼层/共12层,40.13,平层/简装,199,亦庄北岸,大兴,东,有,2021年11月2日,普通住宅 ,49588.84
3室1厅,顶层/共9层,96,平层/精装,429,长阳半岛4号院,房山,南北,有,2021年11月2日,普通住宅 ,44687.5
2室1厅,中楼层/共7层,66.76,平层/简装,320,六合园,石景山,南北,无,2021年11月2日,普通住宅 ,47932.89
2室1厅,中楼层/共5层,54.2,平层/精装,560,索家坟,海淀,南北,无,2021年11月2日,普通住宅 ,103321.03
1室1厅,低楼层/共6层,42.9,平层/精装,395,八宝庄,海淀,南北,无,2021年11月2日,普通住宅 ,92074.59
2室1厅,顶层/共16层,57.2,平层/精装,508,安贞西里,朝阳,南,有,2021年11月2日,普通住宅 ,88811.19
1室1厅,高楼层/共25层,63.55,平层/精装,410,飘HOME,朝阳,西南,有,2021年11月2日,普通住宅 ,64516.13
1室1厅,中楼层/共18层,69.08,平层/精装,525,金隅翡丽爱公馆,海淀,东北,有,2021年11月2日,普通住宅 ,75998.84
1室1厅,高楼层/共22层,55.5,平层/精装,259,东一时区,朝阳,东南,有,2021年11月2日,普通住宅 ,46666.67
2室1厅,中楼层/共6层,54.69,平层/简装,420,胜古南里,朝阳,南北,无,2021年11月2日,普通住宅 ,76796.49
2室1厅,中楼层/共12层,92.46,平层/其他,1645,德胜里二区,西城,南北,有,2021年11月2日,普通住宅 ,177914.77
2室1厅,低楼层/共10层,92.58,平层/简装,530,新龙城,昌平,东西,有,2021年11月2日,普通住宅 ,57247.79
2室1厅,中楼层/共14层,70.66,平层/精装,430,四方景园二区,丰台,东,有,2021年11月2日,普通住宅 ,60854.8
1室1厅,中楼层/共5层,26.06,平层/简装,212,灵通观,朝阳,南,无,2021年11月2日,普通住宅 ,81350.73
3室1厅,低楼层/共34层,93.24,平层/精装,485,广安﹒康馨家园,丰台,南西北,有,2021年11月2日,普通住宅 ,52016.3
2室1厅,中楼层/共6层,61.8,平层/简装,257,西营前街,通州,南北,无,2021年11月2日,普通住宅 ,41585.76
2室1厅,中楼层/共14层,87.64,平层/精装,289,绿地花都苑,房山,南北,有,2021年11月2日,普通住宅 ,32975.81
2室1厅,高楼层/共6层,51.24,暂无数据/毛坯,598,龙泉胡同,西城,南,无,2021年11月2日,普通住宅 ,116705.7
2室1厅,中楼层/共6层,80.12,平层/精装,275,温泉花园B区,昌平,南北,无,2021年11月2日,普通住宅 ,34323.51
1室0厅,中楼层/共11层,42.56,平层/精装,213,DBC加州小镇,通州,南,有,2021年11月2日,普通住宅 ,50046.99
3室1厅,中楼层/共21层,140.86,平层/精装,800,中信新城西区,大兴,南北,有,2021年11月2日,普通住宅 ,56793.98
2室2厅,中楼层/共5层,97.27,平层/精装,215,恒盛波尔多小镇北区,大兴,南北,无,2021年11月2日,普通住宅 ,22103.42
1室1厅,低楼层/共6层,53.56,平层/简装,295,八角南里,石景山,南北,无,2021年11月2日,普通住宅 ,55078.42
2室1厅,高楼层/共18层,76.72,平层/精装,545,石佛营西里小区,朝阳,南,有,2021年11月2日,普通住宅 ,71037.54
2室2厅,中楼层/共14层,113.53,平层/精装,1480,融城,西城,东,有,2021年11月2日,普通住宅 ,130362.02
1室1厅,顶层/共26层,33.98,平层/精装,400,荣丰2008,西城,西,有,2021年11月2日,普通住宅 ,117716.3
1室1厅,低楼层/共18层,54.34,平层/简装,530,广安门外大街,西城,西,有,2021年11月2日,普通住宅 ,97534.04
2室1厅,中楼层/共24层,78.39,平层/精装,485,梵谷水郡,朝阳,东南,有,2021年11月2日,普通住宅 ,61870.14
3室3厅,中楼层/共27层,133.36,平层/精装,857,国美第一城2号院,朝阳,南北,有,2021年11月2日,普通住宅 ,64262.15
2室1厅,顶层/共15层,62.2,平层/简装,650,大慧寺6号院,海淀,南,有,2021年11月2日,普通住宅 ,104501.61
2室1厅,底层/共7层,70.74,平层/精装,561,望京西园一区,朝阳,南北,无,2021年11月2日,普通住宅 ,79304.5
1室1厅,高楼层/共19层,60.28,平层/简装,360,华龙美树,朝阳,南,有,2021年11月2日,普通住宅 ,59721.3
3室2厅,高楼层/共22层,139.58,平层/简装,1165,强佑·府学上院,海淀,南北,有,2021年11月2日,普通住宅 ,83464.68
2室1厅,中楼层/共6层,65.4,平层/精装,489,正阳小区,丰台,南北,无,2021年11月2日,普通住宅 ,74770.64
2室1厅,中楼层/共6层,77.78,平层/简装,750,太平里,西城,南北,无,2021年11月2日,普通住宅 ,96425.82
1室1厅,低楼层/共24层,87.33,平层/精装,655,望京西园三区,朝阳,南,有,2021年11月2日,普通住宅 ,75002.86
2室1厅,高楼层/共18层,59.67,平层/精装,370,松榆西里,朝阳,南,有,2021年11月2日,普通住宅 ,62007.71
2室1厅,中楼层/共16层,75.72,平层/精装,685,阳光新干线,朝阳,西,有,2021年11月2日,普通住宅 ,90464.87
2室1厅,顶层/共7层,88.2,平层/简装,528,保利西山林语,海淀,东南,有,2021年11月2日,普通住宅 ,59863.95
2室1厅,中楼层/共26层,79.45,平层/精装,489,融景城,石景山,南,有,2021年11月2日,普通住宅 ,61548.14
2室2厅,低楼层/共6层,82.81,平层/简装,410,富锦嘉园一区,丰台,南北,无,2021年11月1日,普通住宅 ,49510.93
2室1厅,中楼层/共6层,72.32,平层/精装,1096,新壁街,西城,南北,无,2021年11月1日,普通住宅 ,151548.67
2室1厅,顶层/共6层,63,平层/精装,750,东升园,海淀,南北,无,2021年11月1日,普通住宅 ,119047.62
1室1厅,高楼层/共21层,62.79,平层/精装,460,首开国风美唐二期,昌平,南,有,2021年11月1日,普通住宅 ,73260.07
2室1厅,中楼层/共4层,90.54,平层/简装,499,门头馨村北二区,海淀,南北,无,2021年11月1日,普通住宅 ,55113.76
2室1厅,低楼层/共10层,77.69,暂无数据/精装,308,珠江丽景家园,通州,南北,有,2021年11月1日,普通住宅 ,39644.74
2室1厅,中楼层/共17层,83.01,平层/精装,799,永定路西里,海淀,东,有,2021年11月1日,普通住宅 ,96253.46
1室1厅,高楼层/共6层,45.69,暂无数据/精装,258,兴琦家园,丰台,北,无,2021年11月1日,普通住宅 ,56467.5
2室1厅,低楼层/共6层,54.3,平层/简装,475,金沟河5号院,海淀,南北,无,2021年11月1日,普通住宅 ,87476.98
1室1厅,底层/共6层,44.16,平层/毛坯,320,左家庄东里,朝阳,东南南,无,2021年11月1日,普通住宅 ,72463.77
1室1厅,低楼层/共12层,45.98,平层/简装,299,华威北里,朝阳,南,有,2021年11月1日,普通住宅 ,65028.27
3室1厅,中楼层/共23层,134.62,平层/精装,899,九龙花园,朝阳,东南,有,2021年11月1日,普通住宅 ,66780.57
4室1厅,中楼层/共10层,125.1,平层/简装,695,西山枫林三期,石景山,南北,有,2021年11月1日,普通住宅 ,55555.56
2室1厅,低楼层/共6层,91.67,平层/精装,470,丰卉家园,丰台,南北,无,2021年11月1日,普通住宅 ,51270.86
3室1厅,中楼层/共9层,132.56,平层/精装,1159,万年花城四期,丰台,南北,有,2021年11月1日,普通住宅 ,87432.11
2室1厅,中楼层/共13层,92.91,暂无数据/简装,540,鸿业兴园一区,丰台,东南北,有,2021年11月1日,普通住宅 ,58120.76
1室1厅,顶层/共28层,42.08,平层/精装,420,燕清源,海淀,南,有,2021年11月1日,普通住宅 ,99809.89
1室1厅,中楼层/共6层,42.32,暂无数据/精装,232,和义东里四区,丰台,南,无,2021年11月1日,普通住宅 ,54820.42
2室1厅,低楼层/共27层,86.19,平层/精装,429,北辰福第一号院,朝阳,南北,有,2021年11月1日,普通住宅 ,49773.76
2室1厅,中楼层/共14层,87.31,平层/精装,420,长阳半岛怡和南路10号院,房山,南,有,2021年11月1日,普通住宅 ,48104.46
2室1厅,顶层/共5层,51.99,平层/简装,180,兴政西里,大兴,南,无,2021年11月1日,普通住宅 ,34622.04
2室1厅,高楼层/共15层,82.31,平层/精装,550,玉泉新城A区,海淀,东,有,2021年11月1日,普通住宅 ,66820.56
2室2厅,中楼层/共22层,129.58,平层/精装,950,远洋新干线,朝阳,东,有,2021年11月1日,普通住宅 ,73313.78
3室1厅,中楼层/共25层,137.95,平层/简装,880,远洋山水,石景山,南北,有,2021年11月1日,普通住宅 ,63791.23
1室1厅,中楼层/共6层,56.47,平层/简装,200,富强东里,大兴,南北,无,2021年11月1日,普通住宅 ,35417.04
2室1厅,中楼层/共7层,76.65,平层/精装,319,京科苑,昌平,南北,无,2021年11月1日,普通住宅 ,41617.74
3室2厅,高楼层/共21层,101.47,平层/简装,538,海棠湾二期,通州,南西,有,2021年11月1日,普通住宅 ,53020.6
2室1厅,底层/共5层,57.17,平层/简装,339,南新园,朝阳,北南,无,2021年11月1日,普通住宅 ,59296.83
2室1厅,高楼层/共6层,78.51,平层/简装,343,兴海家园日苑,大兴,南北,无,2021年11月1日,普通住宅 ,43688.7
2室1厅,高楼层/共24层,96.74,平层/精装,730,橙色年代,海淀,西南,有,2021年11月1日,普通住宅 ,75460
2室1厅,高楼层/共6层,55.7,平层/简装,286,城建宿舍,丰台,南北,无,2021年11月1日,普通住宅 ,51346.5
2室1厅,中楼层/共24层,107.63,平层/精装,610,望园东里,丰台,东南,有,2021年11月1日,普通住宅 ,56675.65
2室1厅,顶层/共4层,51.52,平层/毛坯,146,天堂河南区,大兴,南,无,2021年11月1日,普通住宅 ,28338.51
2室1厅,中楼层/共29层,72.46,暂无数据/简装,310,方恒东景,通州,南,有,2021年11月1日,普通住宅 ,42782.22
2室1厅,高楼层/共15层,89.07,平层/精装,312,西悦雅居,房山,南,有,2021年11月1日,普通住宅 ,35028.63
2室1厅,低楼层/共25层,80.07,平层/简装,490,金蝉南里,朝阳,西南,有,2021年11月1日,普通住宅 ,61196.45
2室1厅,底层/共20层,71.96,平层/简装,357,八角南里,石景山,南,有,2021年11月1日,普通住宅 ,49610.89
2室1厅,中楼层/共26层,100.2,平层/简装,630,远洋山水,石景山,东北,有,2021年11月1日,普通住宅 ,62874.25
2室1厅,中楼层/共9层,80.08,平层/精装,395,尚东阁,朝阳,西,有,2021年11月1日,普通住宅 ,49325.67
1室1厅,中楼层/共21层,61.43,平层/精装,292,中信新城两限区,亦庄开发区,南,有,2021年11月1日,普通住宅 ,47533.78
3室1厅,顶层/共6层,92.46,平层/简装,239,泰和宜园,顺义,南北,无,2021年11月1日,普通住宅 ,25849.02
2室1厅,中楼层/共15层,66.35,平层/简装,405,御景山,石景山,东南,有,2021年11月1日,普通住宅 ,61039.94
2室1厅,中楼层/共6层,63.17,平层/简装,205,西潞园二里,房山,南北,无,2021年11月1日,普通住宅 ,32452.11
2室1厅,低楼层/共6层,91.05,平层/精装,388,华美橡树岭,朝阳,南北,有,2021年11月1日,普通住宅 ,42613.95
1室1厅,低楼层/共27层,69.08,平层/简装,399,富力阳光美园,朝阳,南,有,2021年11月1日,普通住宅 ,57759.12
3室2厅,高楼层/共7层,88.62,平层/简装,920,成府路20号院,海淀,南北,无,2021年11月1日,普通住宅 ,103814.04
2室1厅,底层/共6层,94.88,平层/精装,810,山水蓝维,朝阳,南北,有,2021年11月1日,普通住宅 ,85370.99
3室1厅,中楼层/共24层,102.62,平层/精装,739,世安家园,朝阳,东南,有,2021年11月1日,普通住宅 ,72013.25
2室1厅,中楼层/共6层,67.41,平层/简装,265,华龙小区,通州,北南,无,2021年11月1日,普通住宅 ,39311.67
3室1厅,中楼层/共14层,116.07,平层/精装,960,易构空间,朝阳,南北,有,2021年11月1日,普通住宅 ,82708.71
2室1厅,低楼层/共6层,65.03,平层/简装,385,高家园一区,朝阳,南北,无,2021年11月1日,普通住宅 ,59203.44
3室1厅,中楼层/共7层,105.43,平层/简装,765,双花园西里,朝阳,东南西,无,2021年11月1日,普通住宅 ,72559.99
2室1厅,高楼层/共17层,84.19,平层/精装,448,瑞都国际南区,通州,南,有,2021年11月1日,普通住宅 ,53212.97
2室1厅,高楼层/共6层,57.67,平层/精装,598,天坛东路64号,东城,东西,无,2021年11月1日,普通住宅 ,103693.43
4室1厅,低楼层/共32层,178.15,暂无数据/精装,540,天通苑东一区,昌平,南北,有,2021年11月1日,普通住宅 ,30311.54
1室1厅,中楼层/共10层,56.46,平层/精装,218.9,旗舰凯旋一期,通州,西北,有,2021年11月1日,普通住宅 ,38770.81
3室1厅,高楼层/共28层,89.98,平层/简装,459,同馨家园,丰台,南北,有,2021年11月1日,普通住宅 ,51011.34
2室1厅,中楼层/共6层,57.92,平层/简装,204.9,东平里,朝阳,东西,无,2021年11月1日,普通住宅 ,35376.38
3室1厅,顶层/共6层,75.75,平层/精装,451,莲怡园一区,丰台,南北,无,2021年11月1日,普通住宅 ,59537.95
2室1厅,中楼层/共6层,51.24,平层/精装,429,安慧北里小区,朝阳,南北,无,2021年11月1日,普通住宅 ,83723.65
2室1厅,中楼层/共6层,59.79,平层/简装,590,恩济里小区,海淀,南北,无,2021年11月1日,普通住宅 ,98678.71
2室1厅,低楼层/共20层,96.01,平层/精装,393,长阳半岛怡和路1号院,房山,南北,有,2021年11月1日,普通住宅 ,40933.24
2室1厅,低楼层/共13层,102.87,暂无数据/精装,615,新龙城,昌平,南北,有,2021年11月1日,普通住宅 ,59784.19
3室2厅,中楼层/共9层,127.13,平层/精装,419,珠江御景,丰台,南北,有,2021年11月1日,普通住宅 ,32958.39
3室1厅,中楼层/共11层,93.28,平层/精装,360,中铁花溪渡,顺义,南北,有,2021年11月1日,普通住宅 ,38593.48
2室1厅,中楼层/共14层,113.38,平层/精装,605,珠江骏景南区,丰台,东西,有,2021年11月1日,普通住宅 ,53360.38
2室2厅,低楼层/共12层,102.7,平层/精装,325,和平家园小区,昌平,南北,有,2021年11月1日,普通住宅 ,31645.57
1室0厅,中楼层/共26层,25.39,平层/精装,390,荣丰2008,西城,南,有,2021年11月1日,普通住宅 ,153603.78
