户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共5层,51.35,暂无数据/简装,530.0,紫竹院98号院,海淀,南,无,2021年10月26日 ,普通住宅 ,103213.24
2室1厅,高楼层/共14层,58.6,平层/简装,537.0,北三环中路43号院,海淀,西北,有,2021年10月26日 ,普通住宅 ,91638.23
2室1厅,高楼层/共6层,60.8,平层/精装,570.0,大柳树13号院,海淀,南北,无,2021年10月25日 ,普通住宅 ,93750.0
2室2厅,低楼层/共18层,103.87,平层/精装,900.0,北洼路28号院,海淀,东,有,2021年10月25日 ,普通住宅 ,86646.77
2室1厅,高楼层/共6层,105.32,平层/简装,825.0,梅园甲,海淀,南北,无,2021年10月25日 ,普通住宅 ,78332.7
2室1厅,高楼层/共6层,67.68,平层/简装,630.0,供电局宿舍家属楼,海淀,北南,无,2021年10月25日 ,普通住宅 ,93085.11
2室1厅,中楼层/共6层,64.1,平层/精装,830.0,铁道科学研究院,海淀,南北,无,2021年10月25日 ,普通住宅 ,129485.18
2室1厅,高楼层/共22层,97.81,平层/简装,695.0,清河文苑,海淀,西北,有,2021年10月24日 ,普通住宅 ,71056.13
2室1厅,顶层/共6层,64.35,平层/简装,499.0,菊园,海淀,南北,无,2021年10月24日 ,普通住宅 ,77544.68
2室1厅,低楼层/共6层,62.86,平层/简装,320.0,三嘉信苑,海淀,北南,无,2021年10月24日 ,普通住宅 ,50906.78
2室1厅,中楼层/共6层,65.15,平层/精装,599.0,东王庄,海淀,东西,无,2021年10月24日 ,普通住宅 ,91941.67
2室1厅,顶层/共5层,55.9,平层/简装,560.0,邮科社区,海淀,东西北,无,2021年10月24日 ,普通住宅 ,100178.89
2室1厅,底层/共6层,59.7,平层/简装,490.0,王致和腐乳厂宿舍,海淀,南北,无,2021年10月24日 ,普通住宅 ,82077.05
2室1厅,高楼层/共6层,62.63,平层/简装,620.0,林大北路9号院,海淀,南北,无,2021年10月24日 ,普通住宅 ,98994.09
2室1厅,高楼层/共6层,61.2,平层/精装,630.0,翠微路平台村,海淀,南北,无,2021年10月24日 ,普通住宅 ,102941.18
2室2厅,低楼层/共11层,99.22,平层/精装,858.0,清上园,海淀,南北,有,2021年10月24日 ,普通住宅 ,86474.5
2室1厅,低楼层/共24层,99.26,平层/简装,620.0,智学苑,海淀,东南,有,2021年10月24日 ,普通住宅 ,62462.22
2室1厅,低楼层/共9层,64.7,平层/精装,670.0,成府路20号院,海淀,南北,有,2021年10月23日 ,普通住宅 ,103554.87
2室2厅,低楼层/共12层,102.12,平层/精装,848.0,怡美家园,海淀,南北,有,2021年10月23日 ,普通住宅 ,83039.56
2室1厅,低楼层/共6层,57.8,平层/简装,478.0,永定路1号院,海淀,南北,无,2021年10月23日 ,普通住宅 ,82698.96
2室1厅,中楼层/共6层,54.92,平层/其他,750.0,大泥湾,海淀,南北,无,2021年10月23日 ,普通住宅 ,136562.27
2室1厅,低楼层/共14层,62.17,平层/精装,652.0,民族大学家属院,海淀,南北,有,2021年10月23日 ,普通住宅 ,104873.73
2室1厅,底层/共6层,62.66,平层/精装,330.0,三嘉信苑,海淀,南北,无,2021年10月23日 ,普通住宅 ,52665.18
2室1厅,中楼层/共6层,57.83,平层/精装,799.0,大泥湾,海淀,南北,无,2021年10月23日 ,普通住宅 ,138163.58
2室1厅,低楼层/共6层,63.2,平层/精装,650.0,龙翔路小区,海淀,南北,无,2021年10月22日 ,普通住宅 ,102848.1
2室1厅,低楼层/共6层,57.48,暂无数据/其他,480.0,永泰庄6号院,海淀,南北,无,2021年10月22日 ,普通住宅 ,83507.31
2室1厅,低楼层/共10层,66.6,平层/简装,510.0,清缘里中区,海淀,南北,有,2021年10月22日 ,普通住宅 ,76576.58
2室1厅,顶层/共6层,62.66,平层/精装,305.0,三嘉信苑,海淀,南北,无,2021年10月22日 ,普通住宅 ,48675.39
2室1厅,底层/共6层,62.5,平层/简装,640.0,二里庄北里,海淀,南北,无,2021年10月22日 ,普通住宅 ,102400.0
2室1厅,顶层/共6层,68.69,平层/其他,730.0,成府路35号院,海淀,南北,无,2021年10月21日 ,普通住宅 ,106274.57
2室1厅,顶层/共16层,58.73,平层/其他,665.0,双榆树西里,海淀,东南,有,2021年10月21日 ,普通住宅 ,113230.04
2室1厅,顶层/共6层,58.6,平层/精装,505.0,永泰西里,海淀,南北,无,2021年10月21日 ,普通住宅 ,86177.47
2室1厅,低楼层/共6层,51.8,平层/其他,580.0,西郊宾馆,海淀,南北,无,2021年10月21日 ,普通住宅 ,111969.11
2室1厅,顶层/共6层,50.72,平层/简装,600.0,皂君西里,海淀,西北,无,2021年10月21日 ,普通住宅 ,118296.53
2室1厅,中楼层/共5层,54.2,平层/简装,599.0,成府路20号院,海淀,南北,无,2021年10月21日 ,普通住宅 ,110516.61
2室2厅,高楼层/共12层,102.12,平层/精装,950.0,怡美家园,海淀,南北,有,2021年10月20日 ,普通住宅 ,93027.81
2室1厅,高楼层/共6层,57.9,平层/精装,660.0,西王庄小区,海淀,南西北,无,2021年10月20日 ,普通住宅 ,113989.64
2室1厅,中楼层/共14层,54.7,平层/精装,590.0,文慧园北路26号院,海淀,南北,有,2021年10月20日 ,普通住宅 ,107861.06
2室1厅,低楼层/共22层,94.7,平层/精装,900.0,紫金庄园,海淀,东南,有,2021年10月20日 ,普通住宅 ,95036.96
2室1厅,低楼层/共18层,51.0,平层/精装,835.0,怡秀园小区,海淀,东,有,2021年10月20日 ,普通住宅 ,163725.49
2室1厅,中楼层/共18层,68.51,平层/精装,890.0,建设部大院,海淀,西南,有,2021年10月20日 ,普通住宅 ,129908.04
2室2厅,高楼层/共6层,90.31,暂无数据/精装,815.0,建清园,海淀,东西,无,2021年10月20日 ,普通住宅 ,90244.71
2室1厅,中楼层/共6层,54.7,平层/精装,740.0,双榆树北里,海淀,南北,无,2021年10月20日 ,普通住宅 ,135283.36
2室1厅,高楼层/共6层,65.2,平层/其他,570.0,毛纺厂南小区,海淀,南北,无,2021年10月20日 ,普通住宅 ,87423.31
2室1厅,高楼层/共6层,51.9,平层/其他,735.0,大泥湾,海淀,南,无,2021年10月19日 ,普通住宅 ,141618.5
2室1厅,中楼层/共6层,60.0,平层/简装,637.0,皂君东里,海淀,南北,无,2021年10月19日 ,普通住宅 ,106166.67
2室1厅,中楼层/共5层,60.7,平层/简装,650.0,铁西小区,海淀,南北,无,2021年10月19日 ,普通住宅 ,107084.02
2室1厅,中楼层/共6层,58.0,平层/精装,476.0,永定路1号院,海淀,南北,无,2021年10月19日 ,普通住宅 ,82068.97
2室1厅,中楼层/共16层,92.38,平层/简装,1318.0,北蜂窝路5号院,海淀,南北,有,2021年10月19日 ,普通住宅 ,142671.57
2室1厅,中楼层/共6层,55.4,平层/简装,540.0,红联村,海淀,南北,无,2021年10月19日 ,普通住宅 ,97472.92
2室1厅,低楼层/共6层,61.41,平层/精装,588.0,志强北园,海淀,西北,无,2021年10月19日 ,普通住宅 ,95749.88
2室1厅,高楼层/共6层,55.0,平层/精装,650.0,芙蓉里,海淀,南北,无,2021年10月19日 ,普通住宅 ,118181.82
2室1厅,中楼层/共5层,63.5,平层/简装,700.0,新外大街3号院,海淀,南北东,无,2021年10月18日 ,普通住宅 ,110236.22
2室1厅,低楼层/共15层,61.94,平层/简装,495.0,强佑·府学上院,海淀,南,有,2021年10月18日 ,普通住宅 ,79916.05
2室1厅,中楼层/共5层,56.9,平层/其他,660.0,核二院,海淀,南北,无,2021年10月18日 ,普通住宅 ,115992.97
2室1厅,顶层/共5层,57.3,平层/简装,635.0,车公庄西路20号院,海淀,东西,无,2021年10月18日 ,普通住宅 ,110820.24
2室1厅,顶层/共6层,61.3,平层/精装,520.0,文慧园路21号,海淀,东,无,2021年10月17日 ,普通住宅 ,84828.71
2室1厅,低楼层/共6层,60.4,平层/简装,646.0,皂君东里,海淀,南,无,2021年10月17日 ,普通住宅 ,106953.64
2室1厅,底层/共13层,98.24,平层/精装,726.0,清景园,海淀,南,有,2021年10月17日 ,普通住宅 ,73900.65
2室1厅,高楼层/共18层,102.27,平层/精装,1160.0,水清木华园,海淀,东北,有,2021年10月17日 ,普通住宅 ,113425.25
2室1厅,中楼层/共6层,53.9,平层/精装,555.0,八里庄北里,海淀,东西,无,2021年10月17日 ,普通住宅 ,102968.46
2室1厅,中楼层/共22层,99.46,平层/精装,725.0,清景园,海淀,南,有,2021年10月17日 ,普通住宅 ,72893.63
2室1厅,顶层/共6层,68.27,平层/其他,580.0,东馨园,海淀,南北,无,2021年10月17日 ,普通住宅 ,84956.79
2室1厅,中楼层/共6层,95.11,平层/精装,932.0,志新西路一号院,海淀,南北,无,2021年10月17日 ,普通住宅 ,97991.8
2室1厅,中楼层/共13层,95.49,平层/精装,975.0,定慧福里南区,海淀,南北,有,2021年10月17日 ,普通住宅 ,102104.93
2室1厅,中楼层/共18层,93.75,平层/精装,1650.0,锋尚国际,海淀,西北,有,2021年10月16日 ,普通住宅 ,176000.0
2室1厅,中楼层/共8层,90.5,平层/简装,598.0,保利西山林语,海淀,南北,有,2021年10月16日 ,普通住宅 ,66077.35
2室1厅,中楼层/共6层,58.1,平层/精装,459.0,永泰东里,海淀,东西,无,2021年10月16日 ,普通住宅 ,79001.72
2室1厅,中楼层/共6层,56.8,平层/精装,549.0,王庄路15号院,海淀,东西,无,2021年10月16日 ,普通住宅 ,96654.93
2室1厅,低楼层/共18层,60.95,平层/简装,760.0,三里河路5号院,海淀,南,有,2021年10月16日 ,普通住宅 ,124692.37
2室1厅,中楼层/共4层,56.8,平层/精装,349.0,西六砖瓦厂家属楼,海淀,南北,无,2021年10月16日 ,普通住宅 ,61443.66
1室1厅,高楼层/共11层,54.07,平层/精装,540.0,永定华庭,海淀,西,有,2021年10月16日 ,普通住宅 ,99870.54
2室1厅,高楼层/共13层,66.61,平层/精装,505.0,清缘东里,海淀,北,有,2021年10月15日 ,普通住宅 ,75814.44
2室1厅,顶层/共6层,64.66,平层/精装,668.0,友谊社区,海淀,南北,无,2021年10月15日 ,普通住宅 ,103309.62
2室1厅,中楼层/共26层,101.72,平层/精装,760.0,澐澐国际,海淀,西,有,2021年10月15日 ,普通住宅 ,74714.9
2室1厅,中楼层/共7层,93.63,平层/精装,850.0,七彩华园,海淀,南北,有,2021年10月15日 ,普通住宅 ,90782.87
2室1厅,中楼层/共16层,61.3,平层/精装,725.0,西三环北路101号院,海淀,东北,有,2021年10月15日 ,普通住宅 ,118270.8
2室1厅,低楼层/共15层,95.55,平层/其他,620.0,玉泉新城A区,海淀,南北,有,2021年10月14日 ,普通住宅 ,64887.49
2室1厅,底层/共4层,63.3,平层/简装,690.0,三义庙北,海淀,南,无,2021年10月14日 ,普通住宅 ,109004.74
2室1厅,高楼层/共22层,99.43,平层/精装,738.0,清景园,海淀,南北,有,2021年10月14日 ,普通住宅 ,74223.07
2室1厅,中楼层/共12层,60.5,平层/精装,895.0,海淀南路,海淀,南北,有,2021年10月14日 ,普通住宅 ,147933.88
2室1厅,高楼层/共6层,53.3,平层/其他,559.0,学院路14号院,海淀,南,无,2021年10月14日 ,普通住宅 ,104878.05
2室1厅,低楼层/共6层,57.4,平层/其他,620.0,展春园,海淀,南北,无,2021年10月14日 ,普通住宅 ,108013.94
2室1厅,低楼层/共6层,62.69,平层/精装,485.0,永泰园,海淀,东西,无,2021年10月14日 ,普通住宅 ,77364.81
2室2厅,中楼层/共18层,102.82,平层/精装,1241.0,清枫华景园,海淀,东西,有,2021年10月14日 ,普通住宅 ,120696.36
2室1厅,中楼层/共16层,91.52,平层/精装,1100.0,远大园四区,海淀,南,有,2021年10月14日 ,普通住宅 ,120192.31
2室1厅,低楼层/共18层,64.64,平层/简装,800.0,稻香园西里,海淀,南,有,2021年10月13日 ,普通住宅 ,123762.38
2室1厅,中楼层/共6层,53.9,平层/精装,605.0,花园北路乙28号院,海淀,南北,无,2021年10月13日 ,普通住宅 ,112244.9
2室1厅,低楼层/共6层,63.3,平层/简装,920.0,软件园小区,海淀,南北,无,2021年10月13日 ,普通住宅 ,145339.65
2室1厅,顶层/共6层,54.09,平层/简装,578.0,三义庙北,海淀,南北,无,2021年10月12日 ,普通住宅 ,106858.94
2室1厅,中楼层/共17层,52.99,平层/精装,660.0,青云北区,海淀,东南,有,2021年10月12日 ,普通住宅 ,124551.8
2室1厅,低楼层/共6层,67.46,平层/简装,656.0,红联南村,海淀,南北,无,2021年10月12日 ,普通住宅 ,97242.81
2室1厅,低楼层/共18层,98.83,平层/精装,655.0,清景园,海淀,西,有,2021年10月12日 ,普通住宅 ,66275.42
2室1厅,中楼层/共18层,69.8,平层/其他,569.0,安宁里南区,海淀,西,有,2021年10月12日 ,普通住宅 ,81518.62
2室1厅,底层/共5层,64.2,平层/毛坯,700.0,紫竹院南路14号院,海淀,南北,无,2021年10月11日 ,普通住宅 ,109034.27
2室1厅,高楼层/共6层,60.94,平层/其他,660.0,友谊社区,海淀,南,无,2021年10月11日 ,普通住宅 ,108303.25
2室1厅,低楼层/共16层,68.5,平层/简装,818.0,柳林馆,海淀,南北,有,2021年10月11日 ,普通住宅 ,119416.06
2室1厅,高楼层/共6层,64.09,平层/简装,483.0,田村路19号院,海淀,南北,无,2021年10月11日 ,普通住宅 ,75362.77
2室1厅,底层/共21层,91.2,平层/简装,840.0,上林溪,海淀,南,有,2021年10月11日 ,普通住宅 ,92105.26
2室1厅,底层/共4层,63.1,平层/精装,788.0,颐和园宿舍,海淀,北南,无,2021年10月11日 ,普通住宅 ,124881.14
2室2厅,低楼层/共21层,90.13,平层/精装,715.0,富力桃园C区,海淀,南,有,2021年10月11日 ,普通住宅 ,79329.86
2室1厅,顶层/共6层,58.4,平层/精装,550.0,钟表南园,海淀,南北,无,2021年10月11日 ,普通住宅 ,94178.08
2室1厅,中楼层/共5层,100.73,平层/精装,650.0,绿谷雅园,海淀,南北,无,2021年10月10日 ,普通住宅 ,64528.94
2室1厅,顶层/共6层,56.9,平层/简装,599.0,车公庄西路16号院,海淀,南北,无,2021年10月10日 ,普通住宅 ,105272.41
2室1厅,中楼层/共6层,58.1,平层/精装,598.0,二里庄北里,海淀,南北,无,2021年10月10日 ,普通住宅 ,102925.99
2室1厅,高楼层/共24层,92.4,平层/精装,537.0,新康园,海淀,北,有,2021年10月10日 ,普通住宅 ,58116.88
2室1厅,中楼层/共6层,101.57,平层/简装,695.0,宝盛北里,海淀,南北,无,2021年10月10日 ,普通住宅 ,68425.72
2室1厅,中楼层/共17层,69.13,平层/其他,552.0,金隅翡丽爱公馆,海淀,南,有,2021年10月10日 ,普通住宅 ,79849.56
2室1厅,中楼层/共6层,56.9,平层/简装,618.0,皂君东里,海淀,东西,无,2021年10月10日 ,普通住宅 ,108611.6
2室1厅,高楼层/共25层,90.39,平层/精装,950.0,今典花园,海淀,东南,有,2021年10月10日 ,普通住宅 ,105100.12
2室1厅,高楼层/共12层,70.0,平层/简装,840.0,北三环中路43号院,海淀,西北,有,2021年10月10日 ,普通住宅 ,120000.0
2室1厅,中楼层/共18层,57.6,平层/简装,650.0,普惠南里,海淀,西北,有,2021年10月10日 ,普通住宅 ,112847.22
2室1厅,中楼层/共5层,60.5,平层/简装,830.0,农科院,海淀,南北,无,2021年10月10日 ,普通住宅 ,137190.08
2室1厅,中楼层/共6层,56.7,平层/精装,740.0,北河沿,海淀,南北,无,2021年10月10日 ,普通住宅 ,130511.46
2室1厅,高楼层/共16层,63.8,平层/精装,660.0,铁东小区,海淀,南西,有,2021年10月09日 ,普通住宅 ,103448.28
2室1厅,中楼层/共6层,61.3,平层/其他,640.0,蓟门南里,海淀,南北,无,2021年10月09日 ,普通住宅 ,104404.57
2室1厅,顶层/共6层,60.91,平层/精装,650.0,财大家属院,海淀,南北,无,2021年10月09日 ,普通住宅 ,106714.83
2室1厅,高楼层/共6层,62.47,平层/精装,480.0,竹园,海淀,西北,无,2021年10月09日 ,普通住宅 ,76836.88
2室1厅,顶层/共6层,59.89,平层/简装,468.0,永泰东里,海淀,南北,无,2021年10月09日 ,普通住宅 ,78143.26
2室1厅,中楼层/共6层,63.53,平层/精装,325.0,三嘉信苑,海淀,南北,无,2021年10月09日 ,普通住宅 ,51156.93
2室1厅,中楼层/共5层,57.3,平层/精装,685.0,志强北园,海淀,南北,无,2021年10月09日 ,普通住宅 ,119546.25
2室1厅,中楼层/共12层,61.2,平层/精装,820.0,海淀南路,海淀,南北,有,2021年10月09日 ,普通住宅 ,133986.93
2室2厅,中楼层/共30层,103.47,平层/精装,1330.0,太阳园,海淀,西南,有,2021年10月09日 ,普通住宅 ,128539.67
2室1厅,底层/共7层,69.29,平层/精装,472.0,安宁里南区,海淀,南北,无,2021年10月09日 ,普通住宅 ,68119.5
2室1厅,中楼层/共4层,94.07,平层/精装,565.0,门头馨村北二区,海淀,南北,无,2021年10月09日 ,普通住宅 ,60061.66
2室1厅,顶层/共6层,64.49,平层/简装,520.0,铭科苑,海淀,南北,无,2021年10月08日 ,普通住宅 ,80632.66
2室1厅,中楼层/共16层,63.7,平层/简装,620.0,复兴路乙6号院,海淀,西北,有,2021年10月08日 ,普通住宅 ,97331.24
2室1厅,中楼层/共24层,105.8,平层/简装,990.0,都景苑,海淀,西,有,2021年10月08日 ,普通住宅 ,93572.78
2室1厅,中楼层/共32层,109.44,平层/简装,560.0,新康园,海淀,西南,有,2021年10月08日 ,普通住宅 ,51169.59
2室1厅,低楼层/共16层,60.7,平层/简装,580.0,学院南路32号院,海淀,东南,有,2021年10月08日 ,普通住宅 ,95551.89
2室1厅,中楼层/共6层,57.9,平层/简装,830.0,知春东里,海淀,南北,无,2021年10月08日 ,普通住宅 ,143350.6
2室1厅,中楼层/共8层,91.31,平层/其他,628.0,保利西山林语,海淀,南北,有,2021年10月07日 ,普通住宅 ,68776.69
2室1厅,中楼层/共6层,68.56,平层/简装,860.0,稻香园西里,海淀,东西,无,2021年10月07日 ,普通住宅 ,125437.57
2室1厅,中楼层/共5层,58.0,平层/简装,580.0,科技大学,海淀,南,无,2021年10月07日 ,普通住宅 ,100000.0
2室1厅,高楼层/共27层,99.29,平层/简装,1020.0,太月园,海淀,西南,有,2021年10月07日 ,普通住宅 ,102729.38
2室1厅,中楼层/共6层,53.9,平层/其他,598.0,花园北路乙28号院,海淀,南北,无,2021年10月07日 ,普通住宅 ,110946.2
2室1厅,顶层/共5层,51.1,平层/其他,488.0,铁东小区,海淀,东,无,2021年10月07日 ,普通住宅 ,95499.02
2室1厅,低楼层/共6层,54.1,平层/精装,498.0,621小区,海淀,南北,无,2021年10月07日 ,普通住宅 ,92051.76
2室1厅,顶层/共6层,57.4,平层/简装,530.0,黄亭子小区,海淀,南北,无,2021年10月07日 ,普通住宅 ,92334.49
2室1厅,底层/共18层,66.27,平层/简装,520.0,小营干休所,海淀,西,有,2021年10月07日 ,普通住宅 ,78466.88
2室2厅,中楼层/共18层,108.87,平层/精装,1700.0,锋尚国际,海淀,东,有,2021年10月07日 ,普通住宅 ,156149.54
2室1厅,高楼层/共16层,58.2,平层/精装,680.0,车道沟东里,海淀,东南,有,2021年10月07日 ,普通住宅 ,116838.49
2室1厅,中楼层/共9层,58.5,平层/精装,630.0,成府路20号院,海淀,东西,有,2021年10月06日 ,普通住宅 ,107692.31
2室1厅,中楼层/共6层,67.3,平层/精装,798.0,静淑苑,海淀,南北,无,2021年10月06日 ,普通住宅 ,118573.55
2室1厅,底层/共3层,63.7,平层/简装,699.0,颐和园宿舍,海淀,南北,无,2021年10月06日 ,普通住宅 ,109733.12
2室1厅,高楼层/共6层,92.06,平层/精装,990.0,厂洼街23号院,海淀,南北,无,2021年10月06日 ,普通住宅 ,107538.56
1室1厅,底层/共7层,50.9,平层/精装,498.0,西四环中路47号院,海淀,南,无,2021年10月06日 ,普通住宅 ,97838.9
2室1厅,高楼层/共6层,59.6,平层/精装,828.0,上地东里,海淀,南北,无,2021年10月06日 ,普通住宅 ,138926.17
2室1厅,顶层/共22层,107.76,平层/精装,1239.0,学院南路15号院,海淀,南西,有,2021年10月06日 ,普通住宅 ,114977.73
2室1厅,中楼层/共4层,63.1,平层/简装,730.0,颐和园宿舍,海淀,南北,无,2021年10月05日 ,普通住宅 ,115689.38
2室1厅,底层/共6层,57.2,平层/精装,560.0,红联北村,海淀,南北,无,2021年10月05日 ,普通住宅 ,97902.1
2室1厅,高楼层/共6层,59.6,暂无数据/精装,655.0,大钟寺甲133号院,海淀,东南北,无,2021年10月05日 ,普通住宅 ,109899.33
2室1厅,底层/共8层,93.0,平层/简装,640.0,保利西山林语,海淀,南北,有,2021年10月05日 ,普通住宅 ,68817.2
2室1厅,低楼层/共16层,61.9,平层/精装,615.0,蓟门东里,海淀,东南,有,2021年10月04日 ,普通住宅 ,99353.8
2室1厅,中楼层/共5层,54.2,平层/精装,755.0,成府路20号院,海淀,南北,无,2021年10月04日 ,普通住宅 ,139298.89
2室1厅,高楼层/共16层,64.57,平层/简装,635.0,红联北村,海淀,东北,有,2021年10月04日 ,普通住宅 ,98342.88
2室1厅,高楼层/共6层,60.0,平层/精装,637.0,皂君东里,海淀,南北,无,2021年10月04日 ,普通住宅 ,106166.67
2室1厅,高楼层/共6层,53.3,平层/简装,666.0,中纺宿舍北院,海淀,南,无,2021年10月04日 ,普通住宅 ,124953.1
2室1厅,低楼层/共6层,58.6,平层/精装,520.0,菊园,海淀,南北,无,2021年10月04日 ,普通住宅 ,88737.2
2室1厅,低楼层/共17层,102.84,平层/精装,970.0,曙光花园,海淀,东南,有,2021年10月04日 ,普通住宅 ,94321.28
2室1厅,底层/共9层,63.7,平层/精装,670.0,成府路20号院,海淀,东南西,有,2021年10月03日 ,普通住宅 ,105180.53
2室1厅,高楼层/共6层,57.0,平层/精装,720.0,双榆树北里,海淀,南北,无,2021年10月03日 ,普通住宅 ,126315.79
2室1厅,中楼层/共5层,53.8,平层/简装,610.0,皂君东里,海淀,南北,无,2021年10月03日 ,普通住宅 ,113382.9
2室1厅,顶层/共6层,68.97,平层/精装,500.0,永泰园,海淀,南北,无,2021年10月03日 ,普通住宅 ,72495.29
2室1厅,中楼层/共28层,97.71,平层/精装,730.0,水木天成,海淀,西南,有,2021年10月03日 ,普通住宅 ,74710.88
2室2厅,中楼层/共18层,90.25,平层/精装,990.0,橡树湾三期,海淀,西,有,2021年10月02日 ,普通住宅 ,109695.29
2室1厅,顶层/共6层,59.8,平层/精装,520.0,交科院,海淀,南北,无,2021年10月02日 ,普通住宅 ,86956.52
2室2厅,底层/共11层,99.8,平层/精装,735.0,玉海园二里,海淀,东北,有,2021年10月01日 ,普通住宅 ,73647.29
2室1厅,中楼层/共6层,57.4,平层/简装,495.0,水利局一处宿舍,海淀,南北,无,2021年10月01日 ,普通住宅 ,86236.93
2室1厅,高楼层/共6层,58.7,平层/精装,739.0,大泥湾,海淀,南北,无,2021年09月30日 ,普通住宅 ,125894.38
2室1厅,底层/共5层,57.0,平层/简装,605.0,科技大学,海淀,南北,无,2021年09月30日 ,普通住宅 ,106140.35
2室1厅,低楼层/共6层,56.7,平层/精装,790.0,北河沿,海淀,南,无,2021年09月30日 ,普通住宅 ,139329.81
2室1厅,中楼层/共6层,57.8,平层/简装,860.0,马连洼北路1号院,海淀,南北,无,2021年09月30日 ,普通住宅 ,148788.93
2室1厅,中楼层/共5层,55.3,平层/精装,536.0,酱油厂宿舍楼,海淀,南,无,2021年09月30日 ,普通住宅 ,96925.86
2室1厅,高楼层/共6层,57.5,平层/精装,660.0,西王庄小区,海淀,东南北,无,2021年09月30日 ,普通住宅 ,114782.61
2室1厅,高楼层/共6层,57.84,平层/简装,610.0,皂君庙丙4号院,海淀,南北,无,2021年09月29日 ,普通住宅 ,105463.35
2室1厅,中楼层/共22层,99.46,平层/简装,758.0,清景园,海淀,南,有,2021年09月29日 ,普通住宅 ,76211.54
2室1厅,顶层/共5层,60.46,平层/精装,539.0,万寿路1号院,海淀,南北,无,2021年09月29日 ,普通住宅 ,89149.85
2室1厅,中楼层/共6层,62.63,平层/精装,325.0,三嘉信苑,海淀,南北,无,2021年09月29日 ,普通住宅 ,51892.06
2室1厅,地下室/共6层,68.36,平层/精装,479.0,小南庄社区,海淀,南北,无,2021年09月29日 ,普通住宅 ,70070.22
2室1厅,底层/共6层,52.5,平层/简装,530.0,北蜂窝103号院,海淀,南,无,2021年09月29日 ,普通住宅 ,100952.38
2室1厅,中楼层/共12层,64.3,平层/精装,1100.0,航天社区,海淀,南,有,2021年09月28日 ,普通住宅 ,171073.09
2室1厅,顶层/共4层,66.0,平层/精装,810.0,农科院,海淀,南,无,2021年09月28日 ,普通住宅 ,122727.27
2室1厅,低楼层/共6层,64.41,平层/精装,455.0,建材城西二里,海淀,南北,无,2021年09月28日 ,普通住宅 ,70641.2
2室1厅,底层/共6层,50.12,平层/精装,615.0,增光路36号院,海淀,南北,无,2021年09月28日 ,普通住宅 ,122705.51
2室1厅,高楼层/共6层,65.4,平层/其他,670.0,万泉庄1号院,海淀,南北,无,2021年09月28日 ,普通住宅 ,102446.48
2室1厅,高楼层/共16层,102.07,平层/简装,1300.0,远大园六区,海淀,东南,有,2021年09月28日 ,普通住宅 ,127363.57
2室1厅,低楼层/共6层,69.9,平层/精装,650.0,景和园,海淀,南北,无,2021年09月27日 ,普通住宅 ,92989.99
2室1厅,中楼层/共17层,103.18,平层/精装,1600.0,光大花园,海淀,南,有,2021年09月27日 ,普通住宅 ,155068.81
2室0厅,低楼层/共6层,58.1,平层/精装,869.0,中关村东大院,海淀,南,无,2021年09月27日 ,普通住宅 ,149569.71
2室1厅,高楼层/共17层,93.2,平层/精装,1060.0,金夕园,海淀,南,有,2021年09月27日 ,普通住宅 ,113733.91
2室2厅,中楼层/共28层,101.16,平层/简装,990.0,碧兴园,海淀,西南,有,2021年09月27日 ,普通住宅 ,97864.77
2室1厅,中楼层/共26层,106.57,平层/精装,790.0,水木天成,海淀,西,有,2021年09月27日 ,普通住宅 ,74129.68
2室1厅,高楼层/共16层,68.2,平层/精装,662.0,车公庄西路38号院,海淀,南,有,2021年09月26日 ,普通住宅 ,97067.45
2室1厅,底层/共6层,54.0,平层/其他,585.0,双榆树北路,海淀,东北,无,2021年09月26日 ,普通住宅 ,108333.33
2室1厅,中楼层/共5层,69.0,平层/简装,570.0,玉海园一里,海淀,东南,无,2021年09月26日 ,普通住宅 ,82608.7
2室1厅,底层/共4层,52.39,平层/其他,600.0,科技大学,海淀,南,无,2021年09月26日 ,普通住宅 ,114525.67
2室1厅,顶层/共6层,62.8,平层/精装,550.0,盲人学校家属楼,海淀,南北,无,2021年09月26日 ,普通住宅 ,87579.62
2室1厅,中楼层/共19层,91.64,平层/精装,800.0,莱圳家园,海淀,南北,有,2021年09月26日 ,普通住宅 ,87298.12
2室1厅,中楼层/共18层,92.06,平层/精装,656.0,铭科苑,海淀,南,有,2021年09月26日 ,普通住宅 ,71257.88
2室2厅,中楼层/共11层,99.27,平层/精装,930.0,当代城市家园,海淀,南北,有,2021年09月25日 ,普通住宅 ,93683.89
2室1厅,中楼层/共6层,51.8,平层/精装,580.0,西郊宾馆,海淀,南北,有,2021年09月25日 ,普通住宅 ,111969.11
2室1厅,底层/共6层,59.8,平层/精装,455.0,田村半壁店90号院,海淀,南北,无,2021年09月25日 ,普通住宅 ,76086.96
2室1厅,中楼层/共16层,58.57,平层/精装,640.0,牡丹园西里,海淀,东南,有,2021年09月25日 ,普通住宅 ,109270.96
2室1厅,顶层/共6层,66.1,平层/精装,555.0,学院南路32号院,海淀,南北,无,2021年09月25日 ,普通住宅 ,83963.69
2室1厅,顶层/共6层,56.5,平层/精装,610.0,劳动关系学院,海淀,南北,无,2021年09月25日 ,普通住宅 ,107964.6
